function/symbol	has_output	symbol/output
symbol/output	has_type	string
0x06b0c26235699b15e940e8807651568b995a8e01	has_function	function/totalsupply
function/totalsupply	has_output	totalsupply/output
totalsupply/output	has_type	uint256
0x06b0c26235699b15e940e8807651568b995a8e01	has_function	function/transfer
function/transfer	has_input	transfer/recipient
transfer/recipient	has_type	address
function/transfer	has_input	transfer/amount
transfer/amount	has_type	uint256
function/transfer	has_output	transfer/output
transfer/output	has_type	bool
0x06b0c26235699b15e940e8807651568b995a8e01	has_function	function/transferfrom
function/transferfrom	has_input	transferfrom/sender
transferfrom/sender	has_type	address
function/transferfrom	has_input	transferfrom/recipient
transferfrom/recipient	has_type	address
function/transferfrom	has_input	transferfrom/amount
transferfrom/amount	has_type	uint256
function/transferfrom	has_output	transferfrom/output
transferfrom/output	has_type	bool
0x06b0c26235699b15e940e8807651568b995a8e01	has_function	function/transferownership
function/transferownership	has_input	transferownership/newowner
transferownership/newowner	has_type	address 
0x07150e919b4de5fd6a63de1f9384828396f25fdc	type	smartcontractaddress
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_event	event/adminchanged
event/adminchanged	has_input	adminchanged/previousadmin
adminchanged/previousadmin	has_type	address
event/adminchanged	has_input	adminchanged/newadmin
adminchanged/newadmin	has_type	address
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_event	event/upgraded
event/upgraded	has_input	upgraded/implementation
upgraded/implementation	has_type	address
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_function	function/admin
function/admin	has_output	admin/output
admin/output	has_type	address
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_function	function/changeadmin
function/changeadmin	has_input	changeadmin/newadmin
changeadmin/newadmin	has_type	address
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_function	function/implementation
function/implementation	has_output	implementation/output
implementation/output	has_type	address
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_function	function/upgradeto
function/upgradeto	has_input	upgradeto/newimplementation
upgradeto/newimplementation	has_type	address
0x07150e919b4de5fd6a63de1f9384828396f25fdc	has_function	function/upgradetoandcall
function/upgradetoandcall	has_input	upgradetoandcall/newimplementation
upgradetoandcall/newimplementation	has_type	address
function/upgradetoandcall	has_input	upgradetoandcall/data
upgradetoandcall/data	has_type	bytes 
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	type	smartcontractaddress
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_event	event/adminchanged
event/adminchanged	has_input	adminchanged/previousadmin
adminchanged/previousadmin	has_type	address
event/adminchanged	has_input	adminchanged/newadmin
adminchanged/newadmin	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_event	event/beaconupgraded
event/beaconupgraded	has_input	beaconupgraded/beacon
beaconupgraded/beacon	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_event	event/upgraded
event/upgraded	has_input	upgraded/implementation
upgraded/implementation	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_function	function/admin
function/admin	has_output	admin/output
admin/output	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_function	function/changeadmin
function/changeadmin	has_input	changeadmin/newadmin
changeadmin/newadmin	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_function	function/implementation
function/implementation	has_output	implementation/output
implementation/output	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_function	function/upgradeto
function/upgradeto	has_input	upgradeto/newimplementation
upgradeto/newimplementation	has_type	address
0x07ac55797d4f43f57ca92a49e65ca582cc287c27	has_function	function/upgradetoandcall
function/upgradetoandcall	has_input	upgradetoandcall/newimplementation
upgradetoandcall/newimplementation	has_type	address
function/upgradetoandcall	has_input	upgradetoandcall/data
upgradetoandcall/data	has_type	bytes 
0x0954906da0bf32d5479e25f46056d22f08464cab	type	smartcontractaddress
0x0954906da0bf32d5479e25f46056d22f08464cab	has_event	event/approval
event/approval	has_input	approval/owner
approval/owner	has_type	address
event/approval	has_input	approval/spender
approval/spender	has_type	address
event/approval	has_input	approval/amount
approval/amount	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_event	event/delegatechanged
event/delegatechanged	has_input	delegatechanged/delegator
delegatechanged/delegator	has_type	address
event/delegatechanged	has_input	delegatechanged/fromdelegate
delegatechanged/fromdelegate	has_type	address
event/delegatechanged	has_input	delegatechanged/todelegate
delegatechanged/todelegate	has_type	address
0x0954906da0bf32d5479e25f46056d22f08464cab	has_event	event/delegatevoteschanged
event/delegatevoteschanged	has_input	delegatevoteschanged/delegate
delegatevoteschanged/delegate	has_type	address
event/delegatevoteschanged	has_input	delegatevoteschanged/previousbalance
delegatevoteschanged/previousbalance	has_type	uint256
event/delegatevoteschanged	has_input	delegatevoteschanged/newbalance
delegatevoteschanged/newbalance	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_event	event/transfer
event/transfer	has_input	transfer/from
transfer/from	has_type	address
event/transfer	has_input	transfer/to
transfer/to	has_type	address
event/transfer	has_input	transfer/amount
transfer/amount	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/delegation_typehash
function/delegation_typehash	has_output	delegation_typehash/output
delegation_typehash/output	has_type	bytes32
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/domain_typehash
function/domain_typehash	has_output	domain_typehash/output
domain_typehash/output	has_type	bytes32
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/allowance
function/allowance	has_input	allowance/account
allowance/account	has_type	address
function/allowance	has_input	allowance/spender
allowance/spender	has_type	address
function/allowance	has_output	allowance/output
allowance/output	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/approve
function/approve	has_input	approve/spender
approve/spender	has_type	address
function/approve	has_input	approve/rawamount
approve/rawamount	has_type	uint256
function/approve	has_output	approve/output
approve/output	has_type	bool
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/balanceof
function/balanceof	has_input	balanceof/account
balanceof/account	has_type	address
function/balanceof	has_output	balanceof/output
balanceof/output	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/checkpoints
function/checkpoints	has_input	checkpoints/
checkpoints/	has_type	address
function/checkpoints	has_input	checkpoints/
checkpoints/	has_type	uint32
function/checkpoints	has_output	checkpoints/output
checkpoints/output	has_type	uint32
function/checkpoints	has_output	checkpoints/output
checkpoints/output	has_type	uint96
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/decimals
function/decimals	has_output	decimals/output
decimals/output	has_type	uint8
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/delegate
function/delegate	has_input	delegate/delegatee
delegate/delegatee	has_type	address
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/delegatebysig
function/delegatebysig	has_input	delegatebysig/delegatee
delegatebysig/delegatee	has_type	address
function/delegatebysig	has_input	delegatebysig/nonce
delegatebysig/nonce	has_type	uint256
function/delegatebysig	has_input	delegatebysig/expiry
delegatebysig/expiry	has_type	uint256
function/delegatebysig	has_input	delegatebysig/v
delegatebysig/v	has_type	uint8
function/delegatebysig	has_input	delegatebysig/r
delegatebysig/r	has_type	bytes32
function/delegatebysig	has_input	delegatebysig/s
delegatebysig/s	has_type	bytes32
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/delegates
function/delegates	has_input	delegates/
delegates/	has_type	address
function/delegates	has_output	delegates/output
delegates/output	has_type	address
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/getcurrentvotes
function/getcurrentvotes	has_input	getcurrentvotes/account
getcurrentvotes/account	has_type	address
function/getcurrentvotes	has_output	getcurrentvotes/output
getcurrentvotes/output	has_type	uint96
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/getpriorvotes
function/getpriorvotes	has_input	getpriorvotes/account
getpriorvotes/account	has_type	address
function/getpriorvotes	has_input	getpriorvotes/blocknumber
getpriorvotes/blocknumber	has_type	uint256
function/getpriorvotes	has_output	getpriorvotes/output
getpriorvotes/output	has_type	uint96
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/name
function/name	has_output	name/output
name/output	has_type	string
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/nonces
function/nonces	has_input	nonces/
nonces/	has_type	address
function/nonces	has_output	nonces/output
nonces/output	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/numcheckpoints
function/numcheckpoints	has_input	numcheckpoints/
numcheckpoints/	has_type	address
function/numcheckpoints	has_output	numcheckpoints/output
numcheckpoints/output	has_type	uint32
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/symbol
function/symbol	has_output	symbol/output
symbol/output	has_type	string
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/totalsupply
function/totalsupply	has_output	totalsupply/output
totalsupply/output	has_type	uint256
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/transfer
function/transfer	has_input	transfer/dst
transfer/dst	has_type	address
function/transfer	has_input	transfer/rawamount
transfer/rawamount	has_type	uint256
function/transfer	has_output	transfer/output
transfer/output	has_type	bool
0x0954906da0bf32d5479e25f46056d22f08464cab	has_function	function/transferfrom
function/transferfrom	has_input	transferfrom/src
transferfrom/src	has_type	address
function/transferfrom	has_input	transferfrom/dst
transferfrom/dst	has_type	address
function/transferfrom	has_input	transferfrom/rawamount
transferfrom/rawamount	has_type	uint256
function/transferfrom	has_output	transferfrom/output
transferfrom/output	has_type	bool 
0x0aacfbec6a24756c20d41914f2caba817c0d8521	type	smartcontractaddress
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/approval
event/approval	has_input	approval/owner
approval/owner	has_type	address
event/approval	has_input	approval/spender
approval/spender	has_type	address
event/approval	has_input	approval/amount
approval/amount	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/delegatechanged
event/delegatechanged	has_input	delegatechanged/delegator
delegatechanged/delegator	has_type	address
event/delegatechanged	has_input	delegatechanged/fromdelegate
delegatechanged/fromdelegate	has_type	address
event/delegatechanged	has_input	delegatechanged/todelegate
delegatechanged/todelegate	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/delegatevoteschanged
event/delegatevoteschanged	has_input	delegatevoteschanged/delegate
delegatevoteschanged/delegate	has_type	address
event/delegatevoteschanged	has_input	delegatevoteschanged/previousbalance
delegatevoteschanged/previousbalance	has_type	uint256
event/delegatevoteschanged	has_input	delegatevoteschanged/newbalance
delegatevoteschanged/newbalance	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/mint
event/mint	has_input	mint/to
mint/to	has_type	address
event/mint	has_input	mint/amount
mint/amount	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/newgov
event/newgov	has_input	newgov/oldgov
newgov/oldgov	has_type	address
event/newgov	has_input	newgov/newgov
newgov/newgov	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/newimplementation
event/newimplementation	has_input	newimplementation/oldimplementation
newimplementation/oldimplementation	has_type	address
event/newimplementation	has_input	newimplementation/newimplementation
newimplementation/newimplementation	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/newincentivizer
event/newincentivizer	has_input	newincentivizer/oldincentivizer
newincentivizer/oldincentivizer	has_type	address
event/newincentivizer	has_input	newincentivizer/newincentivizer
newincentivizer/newincentivizer	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/newmigrator
event/newmigrator	has_input	newmigrator/oldmigrator
newmigrator/oldmigrator	has_type	address
event/newmigrator	has_input	newmigrator/newmigrator
newmigrator/newmigrator	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/newpendinggov
event/newpendinggov	has_input	newpendinggov/oldpendinggov
newpendinggov/oldpendinggov	has_type	address
event/newpendinggov	has_input	newpendinggov/newpendinggov
newpendinggov/newpendinggov	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/newrebaser
event/newrebaser	has_input	newrebaser/oldrebaser
newrebaser/oldrebaser	has_type	address
event/newrebaser	has_input	newrebaser/newrebaser
newrebaser/newrebaser	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/rebase
event/rebase	has_input	rebase/epoch
rebase/epoch	has_type	uint256
event/rebase	has_input	rebase/prevyamsscalingfactor
rebase/prevyamsscalingfactor	has_type	uint256
event/rebase	has_input	rebase/newyamsscalingfactor
rebase/newyamsscalingfactor	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_event	event/transfer
event/transfer	has_input	transfer/from
transfer/from	has_type	address
event/transfer	has_input	transfer/to
transfer/to	has_type	address
event/transfer	has_input	transfer/amount
transfer/amount	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/base
function/base	has_output	base/output
base/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/delegation_typehash
function/delegation_typehash	has_output	delegation_typehash/output
delegation_typehash/output	has_type	bytes32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/domain_separator
function/domain_separator	has_output	domain_separator/output
domain_separator/output	has_type	bytes32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/domain_typehash
function/domain_typehash	has_output	domain_typehash/output
domain_typehash/output	has_type	bytes32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/permit_typehash
function/permit_typehash	has_output	permit_typehash/output
permit_typehash/output	has_type	bytes32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/_acceptgov
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/_setimplementation
function/_setimplementation	has_input	_setimplementation/implementation_
_setimplementation/implementation_	has_type	address
function/_setimplementation	has_input	_setimplementation/allowresign
_setimplementation/allowresign	has_type	bool
function/_setimplementation	has_input	_setimplementation/becomeimplementationdata
_setimplementation/becomeimplementationdata	has_type	bytes
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/_setincentivizer
function/_setincentivizer	has_input	_setincentivizer/incentivizer_
_setincentivizer/incentivizer_	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/_setmigrator
function/_setmigrator	has_input	_setmigrator/migrator_
_setmigrator/migrator_	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/_setpendinggov
function/_setpendinggov	has_input	_setpendinggov/newpendinggov
_setpendinggov/newpendinggov	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/_setrebaser
function/_setrebaser	has_input	_setrebaser/rebaser_
_setrebaser/rebaser_	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/allowance
function/allowance	has_input	allowance/owner
allowance/owner	has_type	address
function/allowance	has_input	allowance/spender
allowance/spender	has_type	address
function/allowance	has_output	allowance/output
allowance/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/approve
function/approve	has_input	approve/spender
approve/spender	has_type	address
function/approve	has_input	approve/amount
approve/amount	has_type	uint256
function/approve	has_output	approve/output
approve/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/balanceof
function/balanceof	has_input	balanceof/owner
balanceof/owner	has_type	address
function/balanceof	has_output	balanceof/output
balanceof/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/balanceofunderlying
function/balanceofunderlying	has_input	balanceofunderlying/owner
balanceofunderlying/owner	has_type	address
function/balanceofunderlying	has_output	balanceofunderlying/output
balanceofunderlying/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/checkpoints
function/checkpoints	has_input	checkpoints/
checkpoints/	has_type	address
function/checkpoints	has_input	checkpoints/
checkpoints/	has_type	uint32
function/checkpoints	has_output	checkpoints/output
checkpoints/output	has_type	uint32
function/checkpoints	has_output	checkpoints/output
checkpoints/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/decimals
function/decimals	has_output	decimals/output
decimals/output	has_type	uint8
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/decreaseallowance
function/decreaseallowance	has_input	decreaseallowance/spender
decreaseallowance/spender	has_type	address
function/decreaseallowance	has_input	decreaseallowance/subtractedvalue
decreaseallowance/subtractedvalue	has_type	uint256
function/decreaseallowance	has_output	decreaseallowance/output
decreaseallowance/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/delegate
function/delegate	has_input	delegate/delegatee
delegate/delegatee	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/delegatebysig
function/delegatebysig	has_input	delegatebysig/delegatee
delegatebysig/delegatee	has_type	address
function/delegatebysig	has_input	delegatebysig/nonce
delegatebysig/nonce	has_type	uint256
function/delegatebysig	has_input	delegatebysig/expiry
delegatebysig/expiry	has_type	uint256
function/delegatebysig	has_input	delegatebysig/v
delegatebysig/v	has_type	uint8
function/delegatebysig	has_input	delegatebysig/r
delegatebysig/r	has_type	bytes32
function/delegatebysig	has_input	delegatebysig/s
delegatebysig/s	has_type	bytes32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/delegatetoimplementation
function/delegatetoimplementation	has_input	delegatetoimplementation/data
delegatetoimplementation/data	has_type	bytes
function/delegatetoimplementation	has_output	delegatetoimplementation/output
delegatetoimplementation/output	has_type	bytes
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/delegatetoviewimplementation
function/delegatetoviewimplementation	has_input	delegatetoviewimplementation/data
delegatetoviewimplementation/data	has_type	bytes
function/delegatetoviewimplementation	has_output	delegatetoviewimplementation/output
delegatetoviewimplementation/output	has_type	bytes
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/delegates
function/delegates	has_input	delegates/delegator
delegates/delegator	has_type	address
function/delegates	has_output	delegates/output
delegates/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/fragmenttoyam
function/fragmenttoyam	has_input	fragmenttoyam/value
fragmenttoyam/value	has_type	uint256
function/fragmenttoyam	has_output	fragmenttoyam/output
fragmenttoyam/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/getcurrentvotes
function/getcurrentvotes	has_input	getcurrentvotes/account
getcurrentvotes/account	has_type	address
function/getcurrentvotes	has_output	getcurrentvotes/output
getcurrentvotes/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/getpriorvotes
function/getpriorvotes	has_input	getpriorvotes/account
getpriorvotes/account	has_type	address
function/getpriorvotes	has_input	getpriorvotes/blocknumber
getpriorvotes/blocknumber	has_type	uint256
function/getpriorvotes	has_output	getpriorvotes/output
getpriorvotes/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/gov
function/gov	has_output	gov/output
gov/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/implementation
function/implementation	has_output	implementation/output
implementation/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/incentivizer
function/incentivizer	has_output	incentivizer/output
incentivizer/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/increaseallowance
function/increaseallowance	has_input	increaseallowance/spender
increaseallowance/spender	has_type	address
function/increaseallowance	has_input	increaseallowance/addedvalue
increaseallowance/addedvalue	has_type	uint256
function/increaseallowance	has_output	increaseallowance/output
increaseallowance/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/initsupply
function/initsupply	has_output	initsupply/output
initsupply/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/internaldecimals
function/internaldecimals	has_output	internaldecimals/output
internaldecimals/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/maxscalingfactor
function/maxscalingfactor	has_output	maxscalingfactor/output
maxscalingfactor/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/migrator
function/migrator	has_output	migrator/output
migrator/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/mint
function/mint	has_input	mint/to
mint/to	has_type	address
function/mint	has_input	mint/mintamount
mint/mintamount	has_type	uint256
function/mint	has_output	mint/output
mint/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/name
function/name	has_output	name/output
name/output	has_type	string
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/nonces
function/nonces	has_input	nonces/
nonces/	has_type	address
function/nonces	has_output	nonces/output
nonces/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/numcheckpoints
function/numcheckpoints	has_input	numcheckpoints/
numcheckpoints/	has_type	address
function/numcheckpoints	has_output	numcheckpoints/output
numcheckpoints/output	has_type	uint32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/pendinggov
function/pendinggov	has_output	pendinggov/output
pendinggov/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/permit
function/permit	has_input	permit/owner
permit/owner	has_type	address
function/permit	has_input	permit/spender
permit/spender	has_type	address
function/permit	has_input	permit/value
permit/value	has_type	uint256
function/permit	has_input	permit/deadline
permit/deadline	has_type	uint256
function/permit	has_input	permit/v
permit/v	has_type	uint8
function/permit	has_input	permit/r
permit/r	has_type	bytes32
function/permit	has_input	permit/s
permit/s	has_type	bytes32
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/rebase
function/rebase	has_input	rebase/epoch
rebase/epoch	has_type	uint256
function/rebase	has_input	rebase/indexdelta
rebase/indexdelta	has_type	uint256
function/rebase	has_input	rebase/positive
rebase/positive	has_type	bool
function/rebase	has_output	rebase/output
rebase/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/rebaser
function/rebaser	has_output	rebaser/output
rebaser/output	has_type	address
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/rescuetokens
function/rescuetokens	has_input	rescuetokens/token
rescuetokens/token	has_type	address
function/rescuetokens	has_input	rescuetokens/to
rescuetokens/to	has_type	address
function/rescuetokens	has_input	rescuetokens/amount
rescuetokens/amount	has_type	uint256
function/rescuetokens	has_output	rescuetokens/output
rescuetokens/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/symbol
function/symbol	has_output	symbol/output
symbol/output	has_type	string
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/totalsupply
function/totalsupply	has_output	totalsupply/output
totalsupply/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/transfer
function/transfer	has_input	transfer/dst
transfer/dst	has_type	address
function/transfer	has_input	transfer/amount
transfer/amount	has_type	uint256
function/transfer	has_output	transfer/output
transfer/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/transferfrom
function/transferfrom	has_input	transferfrom/src
transferfrom/src	has_type	address
function/transferfrom	has_input	transferfrom/dst
transferfrom/dst	has_type	address
function/transferfrom	has_input	transferfrom/amount
transferfrom/amount	has_type	uint256
function/transferfrom	has_output	transferfrom/output
transferfrom/output	has_type	bool
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/yamtofragment
function/yamtofragment	has_input	yamtofragment/yam
yamtofragment/yam	has_type	uint256
function/yamtofragment	has_output	yamtofragment/output
yamtofragment/output	has_type	uint256
0x0aacfbec6a24756c20d41914f2caba817c0d8521	has_function	function/yamsscalingfactor
function/yamsscalingfactor	has_output	yamsscalingfactor/output
yamsscalingfactor/output	has_type	uint256 
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	type	smartcontractaddress
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_event	event/approval
event/approval	has_input	approval/owner
approval/owner	has_type	address
event/approval	has_input	approval/spender
approval/spender	has_type	address
event/approval	has_input	approval/value
approval/value	has_type	uint256
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_event	event/transfer
event/transfer	has_input	transfer/from
transfer/from	has_type	address
event/transfer	has_input	transfer/to
transfer/to	has_type	address
event/transfer	has_input	transfer/value
transfer/value	has_type	uint256
event/transfer	has_input	transfer/data
transfer/data	has_type	bytes
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_event	event/transfer
event/transfer	has_input	transfer/from
transfer/from	has_type	address
event/transfer	has_input	transfer/to
transfer/to	has_type	address
event/transfer	has_input	transfer/value
transfer/value	has_type	uint256
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/allowance
function/allowance	has_input	allowance/owner
allowance/owner	has_type	address
function/allowance	has_input	allowance/spender
allowance/spender	has_type	address
function/allowance	has_output	allowance/output
allowance/output	has_type	uint256
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/approve
function/approve	has_input	approve/spender
approve/spender	has_type	address
function/approve	has_input	approve/amount
approve/amount	has_type	uint256
function/approve	has_output	approve/output
approve/output	has_type	bool
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/balanceof
function/balanceof	has_input	balanceof/account
balanceof/account	has_type	address
function/balanceof	has_output	balanceof/output
balanceof/output	has_type	uint256
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/decimals
function/decimals	has_output	decimals/output
decimals/output	has_type	uint8
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/decreaseallowance
function/decreaseallowance	has_input	decreaseallowance/spender
decreaseallowance/spender	has_type	address
function/decreaseallowance	has_input	decreaseallowance/subtractedvalue
decreaseallowance/subtractedvalue	has_type	uint256
function/decreaseallowance	has_output	decreaseallowance/output
decreaseallowance/output	has_type	bool
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/decreaseapproval
function/decreaseapproval	has_input	decreaseapproval/spender
decreaseapproval/spender	has_type	address
function/decreaseapproval	has_input	decreaseapproval/subtractedvalue
decreaseapproval/subtractedvalue	has_type	uint256
function/decreaseapproval	has_output	decreaseapproval/output
decreaseapproval/output	has_type	bool
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/increaseallowance
function/increaseallowance	has_input	increaseallowance/spender
increaseallowance/spender	has_type	address
function/increaseallowance	has_input	increaseallowance/addedvalue
increaseallowance/addedvalue	has_type	uint256
function/increaseallowance	has_output	increaseallowance/output
increaseallowance/output	has_type	bool
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/increaseapproval
function/increaseapproval	has_input	increaseapproval/spender
increaseapproval/spender	has_type	address
function/increaseapproval	has_input	increaseapproval/addedvalue
increaseapproval/addedvalue	has_type	uint256
function/increaseapproval	has_output	increaseapproval/output
increaseapproval/output	has_type	bool
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/name
function/name	has_output	name/output
name/output	has_type	string
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/symbol
function/symbol	has_output	symbol/output
symbol/output	has_type	string
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/totalsupply
function/totalsupply	has_output	totalsupply/output
totalsupply/output	has_type	uint256
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/transfer
function/transfer	has_input	transfer/recipient
transfer/recipient	has_type	address
function/transfer	has_input	transfer/amount
transfer/amount	has_type	uint256
function/transfer	has_output	transfer/output
transfer/output	has_type	bool
0x0ada190c81b814548ddc2f6adc4a689ce7c1fe73	has_function	function/transferandcall
function/transferandcall	has_input	transferandcall/_to
transferandcall/_to	has_type	address
